Id,What is your gender?,What year are you currently in?,Which devices do you regularly use at home?,"Do you have any screen time limits? (ex: downtime, time-limit)",How many hours do you typically spend on phone?,"How many hours do you typically spend on devices other than your phone? (ex: laptop, gaming consoles)","On average, how many times do you pick up your phone per day?",Which category of apps do you use the most on your phone?,What day do you use your phone the most?,What day do you use your phone the least?,What is your total weekly screen time?,What is your average daily notifications count?,How likely are you to delay important tasks because of your screen time usage?,How often do you choose digital interactions over face-to-face interactions?,Do you think your screen time reduces the amount of quality time you spend with your family?,How frequently do you find it hard to stop using your device when needed?,Points - How frequently do you find it hard to stop using your device when needed?,Feedback - How frequently do you find it hard to stop using your device when needed?,"How often do you check your phone or device out of habit, even when you are not expecting anything?","Points - How often do you check your phone or device out of habit, even when you are not expecting anything?","Feedback - How often do you check your phone or device out of habit, even when you are not expecting anything?", How often do you use your phone during group activities or social events?,Points -  How often do you use your phone during group activities or social events?,Feedback -  How often do you use your phone during group activities or social events?,How often do you feel the need to check your phone immediately after receiving a notification?,Points - How often do you feel the need to check your phone immediately after receiving a notification?,Feedback - How often do you feel the need to check your phone immediately after receiving a notification?,How often do you use your phone as a distraction during moments of boredom or waiting?,Points - How often do you use your phone as a distraction during moments of boredom or waiting?,Feedback - How often do you use your phone as a distraction during moments of boredom or waiting?,"How often do you find yourself multitasking with your phone (e.g., using it while studying, eating, or during conversations)?","Points - How often do you find yourself multitasking with your phone (e.g., using it while studying, eating, or during conversations)?","Feedback - How often do you find yourself multitasking with your phone (e.g., using it while studying, eating, or during conversations)?",How often do you feel frustrated or anxious if you cannot check your phone for an extended period?,Points - How often do you feel frustrated or anxious if you cannot check your phone for an extended period?,Feedback - How often do you feel frustrated or anxious if you cannot check your phone for an extended period?,How do you feel when you forget your phone at home?,Points - How do you feel when you forget your phone at home?,Feedback - How do you feel when you forget your phone at home?,"In the past month, how often has your screen time made you feel worse about yourself?","Points - In the past month, how often has your screen time made you feel worse about yourself?","Feedback - In the past month, how often has your screen time made you feel worse about yourself?","When you receive fewer notifications or messages than usual, how does it affect your mood?","Points - When you receive fewer notifications or messages than usual, how does it affect your mood?","Feedback - When you receive fewer notifications or messages than usual, how does it affect your mood?",How much does social media use improve your self-esteem?,Points - How much does social media use improve your self-esteem?,Feedback - How much does social media use improve your self-esteem?,Do you feel more emotionally connected to others through in-person conversations or online communication?,Points - Do you feel more emotionally connected to others through in-person conversations or online communication?,Feedback - Do you feel more emotionally connected to others through in-person conversations or online communication?,"When you spend a lot of time on your phone, how do you feel afterward?","Points - When you spend a lot of time on your phone, how do you feel afterward?","Feedback - When you spend a lot of time on your phone, how do you feel afterward?","How often do you use your phone as a way to escape from negative emotions (e.g., stress, sadness)?","Points - How often do you use your phone as a way to escape from negative emotions (e.g., stress, sadness)?","Feedback - How often do you use your phone as a way to escape from negative emotions (e.g., stress, sadness)?",Do you feel more pressure to respond quickly to messages or notifications?,Points - Do you feel more pressure to respond quickly to messages or notifications?,Feedback - Do you feel more pressure to respond quickly to messages or notifications?,Do you feel that your screen time is affecting your relationships with family or friends?,Points - Do you feel that your screen time is affecting your relationships with family or friends?,Feedback - Do you feel that your screen time is affecting your relationships with family or friends?,"When you go through your social media feed, how often do you feel left out or envious of others?","Points - When you go through your social media feed, how often do you feel left out or envious of others?","Feedback - When you go through your social media feed, how often do you feel left out or envious of others?","When receiving positive feedback (e.g., likes, comments) on social media, how does it affect your mood?","Points - When receiving positive feedback (e.g., likes, comments) on social media, how does it affect your mood?","Feedback - When receiving positive feedback (e.g., likes, comments) on social media, how does it affect your mood?",How often do you feel guilty about spending too much time on your phone?,Points - How often do you feel guilty about spending too much time on your phone?,Feedback - How often do you feel guilty about spending too much time on your phone?,Do you think your phone use contributes to your stress levels?,Points - Do you think your phone use contributes to your stress levels?,Feedback - Do you think your phone use contributes to your stress levels?,How often do you feel a sense of loneliness despite frequent digital interactions?,Points - How often do you feel a sense of loneliness despite frequent digital interactions?,Feedback - How often do you feel a sense of loneliness despite frequent digital interactions?,"When faced with negative news or content online, how does it typically affect you emotionally?","Points - When faced with negative news or content online, how does it typically affect you emotionally?","Feedback - When faced with negative news or content online, how does it typically affect you emotionally?",Points - Please rate your level of agreement with the following statements:,Feedback - Please rate your level of agreement with the following statements:,Please rate your level of agreement with the following statements:.Phones should be banned in secondary schools,Points - Please rate your level of agreement with the following statements:.Phones should be banned in secondary schools,Feedback - Please rate your level of agreement with the following statements:.Phones should be banned in secondary schools,Please rate your level of agreement with the following statements:.Excessive phone use in schools can negatively impact academic performance,Points - Please rate your level of agreement with the following statements:.Excessive phone use in schools can negatively impact academic performance,Feedback - Please rate your level of agreement with the following statements:.Excessive phone use in schools can negatively impact academic performance,Please rate your level of agreement with the following statements:.Teachers should have the authority to restrict phone use during class time.,Points - Please rate your level of agreement with the following statements:.Teachers should have the authority to restrict phone use during class time.,Feedback - Please rate your level of agreement with the following statements:.Teachers should have the authority to restrict phone use during class time.,Please rate your level of agreement with the following statements:.Allowing phone use during school breaks improves student well-being.,Points - Please rate your level of agreement with the following statements:.Allowing phone use during school breaks improves student well-being.,Feedback - Please rate your level of agreement with the following statements:.Allowing phone use during school breaks improves student well-being.,Please rate your level of agreement with the following statements:.Students are often distracted by their phones during lessons.,Points - Please rate your level of agreement with the following statements:.Students are often distracted by their phones during lessons.,Feedback - Please rate your level of agreement with the following statements:.Students are often distracted by their phones during lessons.
224,Male ,2nd Year,Smartphones;Gaming Consoles;Television,Yes,3-4 hours,1-2 hours ,0-20 times,Social Media,Sunday,Monday,10-20 hours,Less than 50 notifications,Somewhat likely,Sometimes,Yes,Sometimes,,,Sometimes,,,Rarely,,,Rarely,,,Often,,,Sometimes,,,Rarely,,,Indifferent,,,Rarely ,,,I don't notice a difference ,,,No effect,,,Both equally ,,,Neutral,,,Sometimes,,,Rarely,,,Disagree,,,Never ,,,It has no effect,,,Sometimes,,,"No, it does not",,,Never,,,It has little to no effect on me,,,,,I strongly disagree,,,I agree,,,I strongly agree,,,I strongly agree,,,I agree,,
225,Male ,2nd Year,Gaming Consoles;Smartphones,No,5-6 hours,3-4 hours ,21-50 times,Social Media,I don't know,I don't know,21-30 hours,50-100 notifications,Somewhat unlikely,Sometimes,No,Rarely,,,Often ,,,Sometimes,,,Always,,,Always,,,Often,,,Rarely,,,Indifferent,,,Never,,,I feel neutral ,,,Slightly improves ,,,In-person conversations ,,,Neutral,,,Often ,,,Often,,,Disagree,,,Never ,,,It somewhat boosts my mood,,,Sometimes,,,"No, it does not",,,Rarely,,,It has little to no effect on me,,,,,I strongly disagree,,,I agree,,,I agree,,,I strongly agree,,,I agree,,
226,Male ,2nd Year,Smartphones,No,More than 10 hours,5-6 hours ,51-100 times ,Social Media,Saturday,I don't know,More than 50 hours ,50-100 notifications,Very likely,Often,Yes,Often ,,,Always,,,Often,,,Always,,,Often,,,Often,,,Always,,,Somewhat anxious ,,,A few times a month,,,I feel neutral ,,,Slightly improves ,,,In-person conversations ,,,Energized and happy ,,,Always,,,"Yes, always",,,Neutral,,,Rarely ,,,It significantly boosts my mood,,,Rarely,,,"No, it helps reduce my stress",,,Rarely,,,I tend to avoid or ignore negative content,,,,,I strongly disagree,,,I agree,,,Neutral,,,I agree,,,I agree,,
227,Male ,3rd Year,Smartphones;Gaming Consoles;Television,No,3-4 hours,7-8 hours ,21-50 times,Social Media,Saturday,Monday,31-40 hours,50-100 notifications,Very likely,Sometimes,Yes,Often ,,,Always,,,Sometimes,,,Always,,,Always,,,Often,,,Often,,,Very anxious,,,A few times a month,,,I feel relieved ,,,No effect,,,Both equally ,,,Neutral,,,Always,,,"Yes, always",,,Neutral,,,Sometimes ,,,It somewhat boosts my mood,,,Often,,,"No, it does not",,,Sometimes,,,It somewhat affects me emotionally,,,,,I strongly disagree,,,I disagree,,,I strongly agree,,,I agree,,,Neutral,,
228,Male ,3rd Year,Smartphones;Gaming Consoles,No,1-2 hours,1-2 hours ,0-20 times,Entertainment,Saturday,Monday,Less than 10 hours,Less than 50 notifications,Somewhat unlikely,Always,No,Sometimes,,,Never,,,Always,,,Sometimes,,,Always,,,Often,,,Never,,,Indifferent,,,Never,,,I feel neutral ,,,Unsure or prefer not to answer,,,Both equally ,,,Energized and happy ,,,Always,,,Often,,,Strongly disagree,,,Never ,,,It somewhat boosts my mood,,,Rarely,,,"No, it does not",,,Rarely,,,It has little to no effect on me,,,,,I strongly disagree,,,I strongly agree,,,I agree,,,I strongly agree,,,I agree,,
229,Male ,3rd Year,Smartphones;Gaming Consoles;Computers/Laptops;Television,No,3-4 hours,5-6 hours ,101-150 times,Social Media,Wednesday,Saturday,10-20 hours,301-400 notifications,Very likely,Sometimes,Yes,Rarely,,,Often ,,,Often,,,Always,,,Always,,,Often,,,Never,,,Somewhat anxious ,,,Never,,,I feel disappointed ,,,Slightly decreases,,,In-person conversations ,,,Tired and unmotivated ,,,Always,,,Rarely,,,Strongly disagree,,,Often,,,It somewhat boosts my mood,,,Rarely,,,"Yes, somewhat",,,Very often,,,It significantly affects me emotionally,,,,,I strongly disagree,,,I strongly disagree,,,I strongly agree,,,Neutral,,,I agree,,
230,Male ,3rd Year,Smartphones;Gaming Consoles;Television;Tablets;Other,No,5-6 hours,1-2 hours ,101-150 times,Social Media,Sunday,Monday,31-40 hours,201-300 notifications,Somewhat likely,Often,Yes,Rarely,,,Often ,,,Always,,,Always,,,Always,,,Often,,,Never,,,Unsure or prefer not to answer,,,Never,,,I feel neutral ,,,No effect,,,In-person conversations ,,,Neutral,,,Often ,,,Never,,,Disagree,,,Rarely ,,,It somewhat boosts my mood,,,Never,,,"No, it helps reduce my stress",,,Never,,,I tend to avoid or ignore negative content,,,,,I strongly disagree,,,I agree,,,Neutral,,,I strongly agree,,,I agree,,
231,Male ,3rd Year,Gaming Consoles;Television;Smartphones,No,5-6 hours,3-4 hours ,101-150 times,Social Media,Saturday,Tuesday,21-30 hours,50-100 notifications,Somewhat likely,Sometimes,Yes,Rarely,,,Often ,,,Always,,,Always,,,Always,,,Often,,,Sometimes,,,Unsure or prefer not to answer,,,Never,,,I feel neutral ,,,Slightly decreases,,,Unsure or prefer not to answer,,,Tired and unmotivated ,,,Often ,,,Rarely,,,Disagree,,,Sometimes ,,,It somewhat boosts my mood,,,Rarely,,,"No, it does not",,,Never,,,I tend to avoid or ignore negative content,,,,,I strongly disagree,,,I agree,,,Neutral,,,I agree,,,I strongly agree,,
232,Male ,3rd Year,Television;Smartphones;Gaming Consoles,No,1-2 hours,1-2 hours ,21-50 times,Social Media,Saturday,Monday,10-20 hours,Less than 50 notifications,Somewhat likely,Rarely,No,Rarely,,,Never,,,Often,,,Rarely,,,Often,,,Sometimes,,,Never,,,Indifferent,,,Never,,,I don't notice a difference ,,,No effect,,,In-person conversations ,,,Neutral,,,Never,,,Never,,,Strongly disagree,,,Sometimes ,,,It has no effect,,,Never,,,"No, it does not",,,Never,,,It has little to no effect on me,,,,,Neutral,,,I agree,,,I agree,,,I agree,,,I strongly agree,,
233,Male ,3rd Year,Gaming Consoles;Smartphones;Television,No,5-6 hours,1-2 hours ,0-20 times,Social Media,Saturday,Thursday,21-30 hours,Less than 50 notifications,Very likely,Rarely,Yes,Often ,,,Sometimes,,,Rarely,,,Sometimes,,,Often,,,Always,,,Sometimes,,,Indifferent,,,Daily,,,I don't notice a difference ,,,Greatly decreases ,,,In-person conversations ,,,Mentally drained,,,Sometimes,,,Rarely,,,Strongly agree,,,Never ,,,It somewhat boosts my mood,,,Always,,,"Yes, significantly",,,Often,,,It somewhat affects me emotionally,,,,,I disagree,,,I agree,,,Neutral,,,Neutral,,,Neutral,,
234,Male ,3rd Year,Smartphones,Yes,3-4 hours,Less than 1 hour ,21-50 times,Games,Friday,Monday,41-50 hours,201-300 notifications,Very likely,Often,Yes,Often ,,,Always,,,Often,,,Sometimes,,,Always,,,Sometimes,,,Often,,,Indifferent,,,Rarely ,,,I don't notice a difference ,,,No effect,,,Both equally ,,,Energized and happy ,,,Always,,,Sometimes,,,Strongly agree,,,Very often,,,It somewhat boosts my mood,,,Always,,,"Yes, significantly",,,Very often,,,It somewhat affects me emotionally,,,,,I strongly disagree,,,I disagree,,,I strongly agree,,,I strongly agree,,,Neutral,,
235,Male ,3rd Year,Smartphones;Gaming Consoles,No,5-6 hours,9-10 hours,51-100 times ,Social Media,I don't know,Thursday,31-40 hours,201-300 notifications,Neither likely nor unlikely,Sometimes,Yes,Always,,,Always,,,Often,,,Always,,,Always,,,Always,,,Often,,,Very anxious,,,A few times a week ,,,I feel neutral ,,,Greatly improves ,,,In-person conversations ,,,Neutral,,,Sometimes,,,Unsure or prefer not to answer,,,Agree,,,Very often,,,It somewhat boosts my mood,,,Often,,,"Yes, significantly",,,Very often,,,It significantly affects me emotionally,,,,,I strongly disagree,,,I strongly disagree,,,I disagree,,,I strongly agree,,,I disagree,,
236,Male ,3rd Year,Computers/Laptops;Smartphones,No,1-2 hours,1-2 hours ,0-20 times,Social Media,Saturday,Wednesday,21-30 hours,More than 400 notifications,Very likely,Rarely,I don't know,Often ,,,Rarely,,,Rarely,,,Often,,,Often,,,Sometimes,,,Sometimes,,,Indifferent,,,A few times a month,,,I don't notice a difference ,,,No effect,,,Both equally ,,,Neutral,,,Always,,,"Yes, always",,,Agree,,,Rarely ,,,It somewhat boosts my mood,,,Sometimes,,,"No, it does not",,,Very often,,,It has little to no effect on me,,,,,I strongly disagree,,,I disagree,,,I strongly agree,,,I agree,,,I agree,,
237,Male ,3rd Year,Tablets;Television;Smartphones,No,7-8 hours ,9-10 hours,51-100 times ,Games,Saturday,I don't know,31-40 hours,201-300 notifications,Very likely,Sometimes,No,Rarely,,,Never,,,Always,,,Never,,,Always,,,Always,,,Never,,,Indifferent,,,Never,,,I feel neutral ,,,No effect,,,In-person conversations ,,,Energized and happy ,,,Always,,,Rarely,,,Strongly disagree,,,Never ,,,It significantly boosts my mood,,,Never,,,"No, it helps reduce my stress",,,Never,,,It has little to no effect on me,,,,,I strongly disagree,,,I strongly disagree,,,I strongly agree,,,I strongly agree,,,I agree,,
238,Male ,3rd Year,Smartphones;Gaming Consoles;Computers/Laptops;Television,No,3-4 hours,5-6 hours ,21-50 times,Entertainment,Saturday,Saturday,10-20 hours,50-100 notifications,Somewhat likely,Sometimes,No,Always,,,Often ,,,Often,,,Always,,,Often,,,Sometimes,,,Often,,,Somewhat anxious ,,,Rarely ,,,I feel neutral ,,,No effect,,,Both equally ,,,Energized and happy ,,,Always,,,"Yes, always",,,Strongly disagree,,,Often,,,It somewhat boosts my mood,,,Sometimes,,,"No, it does not",,,Rarely,,,It has little to no effect on me,,,,,I strongly disagree,,,Neutral,,,Neutral,,,I agree,,,I agree,,
239,Prefer not to say,3rd Year,Smartphones;Gaming Consoles,No,5-6 hours,9-10 hours,51-100 times ,Social Media,Sunday,Friday,More than 50 hours ,101-200 notifications,Somewhat unlikely,Always,No,Sometimes,,,Rarely,,,Sometimes,,,Often,,,Always,,,Often,,,Never,,,Somewhat relieved,,,Unsure or prefer not to answer,,,I don't notice a difference ,,,Slightly improves ,,,Both equally ,,,Tired and unmotivated ,,,Sometimes,,,"Yes, always",,,Neutral,,,Sometimes ,,,It somewhat boosts my mood,,,Always,,,"No, it helps reduce my stress",,,Sometimes,,,It has little to no effect on me,,,,,I strongly disagree,,,I strongly disagree,,,I strongly disagree,,,I strongly agree,,,I strongly disagree,,
240,Male ,3rd Year,Smartphones;Gaming Consoles;Television,No,3-4 hours,1-2 hours ,21-50 times,Social Media,I don't know,Monday,10-20 hours,50-100 notifications,Somewhat likely,Sometimes,I don't know,Often ,,,Sometimes,,,Sometimes,,,Often,,,Often,,,Often,,,Sometimes,,,Indifferent,,,A few times a week ,,,I feel neutral ,,,Slightly improves ,,,In-person conversations ,,,Neutral,,,Rarely,,,Sometimes,,,Neutral,,,Sometimes ,,,It somewhat boosts my mood,,,Sometimes,,,"No, it does not",,,Rarely,,,It has little to no effect on me,,,,,I disagree,,,I agree,,,Neutral,,,Neutral,,,I disagree,,
241,Male ,3rd Year,Smartphones;Gaming Consoles;Television,No,1-2 hours,3-4 hours ,21-50 times,Entertainment,Saturday,Wednesday,Less than 10 hours,Less than 50 notifications,Very likely,Often,No,Often ,,,Sometimes,,,Rarely,,,Sometimes,,,Always,,,Often,,,Rarely,,,Somewhat anxious ,,,Rarely ,,,I don't notice a difference ,,,No effect,,,Both equally ,,,Neutral,,,Sometimes,,,Sometimes,,,Disagree,,,Never ,,,It somewhat boosts my mood,,,Sometimes,,,"No, it does not",,,Often,,,It has little to no effect on me,,,,,I strongly disagree,,,I disagree,,,Neutral,,,I strongly disagree,,,I agree,,
242,Male ,3rd Year,Smartphones;Gaming Consoles;Television,No,7-8 hours ,3-4 hours ,51-100 times ,Social Media,Saturday,Friday,More than 50 hours ,101-200 notifications,Very likely,Sometimes,No,Always,,,Often ,,,Rarely,,,Often,,,Often,,,Often,,,Sometimes,,,Very anxious,,,Never,,,I feel relieved ,,,No effect,,,Both equally ,,,Neutral,,,Sometimes,,,Sometimes,,,Disagree,,,Rarely ,,,It makes me feel worse,,,Never,,,"No, it does not",,,Often,,,I tend to avoid or ignore negative content,,,,,I strongly disagree,,,I strongly disagree,,,I strongly disagree,,,I strongly agree,,,I strongly disagree,,
243,Male ,3rd Year,Smartphones;Gaming Consoles;Television,No,3-4 hours,3-4 hours ,21-50 times,Social Media,I don't know,Thursday,10-20 hours,50-100 notifications,Very likely,Rarely,Yes,Sometimes,,,Often ,,,Often,,,Often,,,Always,,,Always,,,Sometimes,,,Somewhat anxious ,,,Rarely ,,,I feel disappointed ,,,Slightly improves ,,,Both equally ,,,Tired and unmotivated ,,,Often ,,,"Yes, always",,,Neutral,,,Sometimes ,,,It somewhat boosts my mood,,,Never,,,"Yes, somewhat",,,Sometimes,,,It significantly affects me emotionally,,,,,I strongly disagree,,,I disagree,,,I agree,,,I strongly agree,,,I disagree,,
244,Male ,3rd Year,Smartphones;Gaming Consoles,No,7-8 hours ,1-2 hours ,101-150 times,Social Media,I don't know,I don't know,41-50 hours,201-300 notifications,Somewhat likely,Rarely,Yes,Sometimes,,,Always,,,Often,,,Often,,,Always,,,Often,,,Rarely,,,Somewhat anxious ,,,Daily,,,I don't notice a difference ,,,Slightly decreases,,,Both equally ,,,Tired and unmotivated ,,,Sometimes,,,Sometimes,,,Agree,,,Sometimes ,,,It has no effect,,,Often,,,"No, it does not",,,Rarely,,,It has little to no effect on me,,,,,I strongly disagree,,,I strongly disagree,,,I strongly disagree,,,I strongly agree,,,I strongly disagree,,
245,Prefer not to say,3rd Year,Tablets,Yes,More than 10 hours,9-10 hours,More than 150 times,Productivity & Finance,Monday,Monday,More than 50 hours ,More than 400 notifications,Very likely,Always,Yes,Never,,,Always,,,Always,,,Always,,,Never,,,Never,,,Always,,,Unsure or prefer not to answer,,,Daily,,,I feel disappointed ,,,Greatly decreases ,,,Unsure or prefer not to answer,,,Mentally drained,,,Always,,,"Yes, always",,,Strongly agree,,,Very often,,,It makes me feel worse,,,Never,,,"Yes, significantly",,,Very often,,,It significantly affects me emotionally,,,,,I strongly disagree,,,I strongly disagree,,,I strongly disagree,,,I strongly disagree,,,I strongly disagree,,
246,Male ,3rd Year,Smartphones,No,3-4 hours,1-2 hours ,51-100 times ,Social Media,Saturday,Wednesday,31-40 hours,101-200 notifications,Somewhat unlikely,Often,Yes,Rarely,,,Always,,,Sometimes,,,Often,,,Always,,,Often,,,Rarely,,,Somewhat anxious ,,,Rarely ,,,I feel neutral ,,,Greatly improves ,,,Both equally ,,,Energized and happy ,,,Always,,,Never,,,Disagree,,,Sometimes ,,,It significantly boosts my mood,,,Rarely,,,"No, it helps reduce my stress",,,Never,,,It has little to no effect on me,,,,,I strongly disagree,,,I disagree,,,I agree,,,I strongly agree,,,Neutral,,
247,Male ,3rd Year,Smartphones;Gaming Consoles,No,7-8 hours ,5-6 hours ,51-100 times ,Entertainment,Saturday,Monday,More than 50 hours ,101-200 notifications,Somewhat likely,Rarely,No,Sometimes,,,Often ,,,Often,,,Always,,,Often,,,Sometimes,,,Sometimes,,,Somewhat anxious ,,,Never,,,I feel neutral ,,,No effect,,,Both equally ,,,Neutral,,,Unsure or prefer not to answer,,,Often,,,Strongly disagree,,,Never ,,,It somewhat boosts my mood,,,Never,,,"No, it helps reduce my stress",,,Never,,,It has little to no effect on me,,,,,I strongly disagree,,,I strongly disagree,,,I strongly disagree,,,I strongly agree,,,I strongly disagree,,
248,Male ,3rd Year,Smartphones,Yes,5-6 hours,1-2 hours ,21-50 times,Social Media,Saturday,Monday,10-20 hours,Less than 50 notifications,Neither likely nor unlikely,Often,Yes,Rarely,,,Rarely,,,Often,,,Sometimes,,,Always,,,Always,,,Never,,,Very anxious,,,Never,,,I feel relieved ,,,No effect,,,Both equally ,,,Neutral,,,Often ,,,Never,,,Agree,,,Rarely ,,,It somewhat boosts my mood,,,Never,,,"No, it does not",,,Sometimes,,,It somewhat affects me emotionally,,,,,I strongly disagree,,,Neutral,,,I agree,,,I strongly agree,,,Neutral,,
249,Male ,3rd Year,Smartphones,No,5-6 hours,I don't use any other device,51-100 times ,Social Media,Tuesday,Saturday,21-30 hours,101-200 notifications,Somewhat unlikely,Often,No,Rarely,,,Sometimes,,,Sometimes,,,Often,,,Sometimes,,,Often,,,Rarely,,,Indifferent,,,Never,,,I feel neutral ,,,Unsure or prefer not to answer,,,Neither ,,,Tired and unmotivated ,,,Sometimes,,,Rarely,,,Disagree,,,Rarely ,,,It has no effect,,,Sometimes,,,Unsure or prefer not to answer,,,Unsure or prefer not to answer,,,Unsure or prefer not to answer,,,,,I strongly disagree,,,Neutral,,,I disagree,,,I strongly agree,,,Neutral,,
250,Male ,3rd Year,Smartphones,No,3-4 hours,1-2 hours ,21-50 times,Social Media,Saturday,Monday,31-40 hours,50-100 notifications,Somewhat unlikely,Sometimes,No,Sometimes,,,Often ,,,Sometimes,,,Sometimes,,,Often,,,Often,,,Rarely,,,Indifferent,,,Never,,,I don't notice a difference ,,,No effect,,,In-person conversations ,,,Neutral,,,Sometimes,,,Rarely,,,Neutral,,,Rarely ,,,It somewhat boosts my mood,,,Rarely,,,"No, it does not",,,Rarely,,,It has little to no effect on me,,,,,Neutral,,,I agree,,,I strongly agree,,,Neutral,,,I agree,,
251,Male ,3rd Year,Smartphones,No,1-2 hours,1-2 hours ,0-20 times,Social Media,Sunday,Monday,10-20 hours,Less than 50 notifications,Somewhat unlikely,Rarely,No,Rarely,,,Sometimes,,,Sometimes,,,Often,,,Sometimes,,,Rarely,,,Sometimes,,,Somewhat relieved,,,Never,,,I don't notice a difference ,,,No effect,,,Both equally ,,,Neutral,,,Rarely,,,Rarely,,,Strongly disagree,,,Rarely ,,,It somewhat boosts my mood,,,Rarely,,,"No, it does not",,,Rarely,,,It has little to no effect on me,,,,,I disagree,,,Neutral,,,I strongly disagree,,,I agree,,,Neutral,,
252,Male ,3rd Year,Television;Smartphones,Yes,3-4 hours,1-2 hours ,21-50 times,Social Media,Saturday,I don't know,More than 50 hours ,201-300 notifications,Very unlikely,Rarely,No,Rarely,,,Often ,,,Sometimes,,,Often,,,Always,,,Often,,,Often,,,Somewhat anxious ,,,Unsure or prefer not to answer,,,I feel disappointed ,,,Greatly improves ,,,Both equally ,,,Neutral,,,Often ,,,Often,,,Strongly disagree,,,Rarely ,,,It somewhat boosts my mood,,,Sometimes,,,"No, it helps reduce my stress",,,Unsure or prefer not to answer,,,It somewhat affects me emotionally,,,,,I strongly disagree,,,I agree,,,I agree,,,I agree,,,I agree,,
253,Male ,3rd Year,Smartphones;Computers/Laptops;Gaming Consoles;Television,No,3-4 hours,1-2 hours ,21-50 times,Social Media,Saturday,Monday,21-30 hours,50-100 notifications,Somewhat unlikely,Sometimes,I don't know,Rarely,,,Sometimes,,,Sometimes,,,Often,,,Often,,,Often,,,Rarely,,,Indifferent,,,A few times a month,,,Unsure or prefer not to answer,,,No effect,,,Neither ,,,Neutral,,,Sometimes,,,Rarely,,,Disagree,,,Sometimes ,,,It somewhat boosts my mood,,,Sometimes,,,"Yes, somewhat",,,Very often,,,It has little to no effect on me,,,,,I strongly disagree,,,Neutral,,,I agree,,,I agree,,,Neutral,,
254,Male ,3rd Year,Smartphones,Yes,5-6 hours,Less than 1 hour ,51-100 times ,Social Media,I don't know,I don't know,31-40 hours,101-200 notifications,Somewhat unlikely,Sometimes,Yes,Often ,,,Always,,,Sometimes,,,Always,,,Always,,,Often,,,Sometimes,,,Indifferent,,,Never,,,I feel neutral ,,,Slightly improves ,,,Neither ,,,Neutral,,,Often ,,,"Yes, always",,,Agree,,,Rarely ,,,It somewhat boosts my mood,,,Never,,,"No, it does not",,,Rarely,,,It has little to no effect on me,,,,,I disagree,,,I strongly disagree,,,Neutral,,,I agree,,,Neutral,,
255,Male ,3rd Year,Smartphones;Gaming Consoles,No,3-4 hours,3-4 hours ,More than 150 times,Social Media,Saturday,Monday,31-40 hours,More than 400 notifications,Neither likely nor unlikely,Always,No,Often ,,,Always,,,Often,,,Always,,,Always,,,Often,,,Sometimes,,,Indifferent,,,A few times a week ,,,I feel relieved ,,,Slightly improves ,,,Online communication,,,Neutral,,,Rarely,,,Never,,,Strongly agree,,,Often,,,It significantly boosts my mood,,,Often,,,"Yes, significantly",,,Very often,,,It has little to no effect on me,,,,,I strongly disagree,,,I strongly disagree,,,I strongly disagree,,,I strongly agree,,,I strongly disagree,,
256,Male ,3rd Year,Smartphones;Gaming Consoles;Television,No,5-6 hours,3-4 hours ,101-150 times,Social Media,I don't know,I don't know,31-40 hours,301-400 notifications,Somewhat likely,Often,No,Always,,,Often ,,,Sometimes,,,Rarely,,,Always,,,Often,,,Often,,,Very anxious,,,Rarely ,,,I feel neutral ,,,No effect,,,Both equally ,,,Neutral,,,Sometimes,,,Sometimes,,,Neutral,,,Very often,,,It has no effect,,,Sometimes,,,"Yes, somewhat",,,Often,,,It has little to no effect on me,,,,,I strongly disagree,,,Neutral,,,I agree,,,I strongly agree,,,Neutral,,
257,Male ,3rd Year,Smartphones;Gaming Consoles;Computers/Laptops;Television;Other,No,3-4 hours,5-6 hours ,0-20 times,Social Media,Saturday,Monday,10-20 hours,Less than 50 notifications,Neither likely nor unlikely,Sometimes,No,Sometimes,,,Sometimes,,,Rarely,,,Often,,,Often,,,Sometimes,,,Sometimes,,,Indifferent,,,Rarely ,,,I feel neutral ,,,Slightly decreases,,,In-person conversations ,,,Tired and unmotivated ,,,Rarely,,,Sometimes,,,Disagree,,,Often,,,It somewhat boosts my mood,,,Rarely,,,"Yes, somewhat",,,Rarely,,,It has little to no effect on me,,,,,I strongly disagree,,,I agree,,,I strongly agree,,,I agree,,,I disagree,,
258,Male ,3rd Year,Computers/Laptops;Gaming Consoles;Smartphones;Television,No,3-4 hours,5-6 hours ,21-50 times,Entertainment,Saturday,Monday,21-30 hours,Less than 50 notifications,Somewhat likely,Sometimes,Yes,Sometimes,,,Sometimes,,,Rarely,,,Sometimes,,,Often,,,Sometimes,,,Rarely,,,Indifferent,,,Rarely ,,,I don't notice a difference ,,,No effect,,,Both equally ,,,Tired and unmotivated ,,,Often ,,,Rarely,,,Neutral,,,Never ,,,It somewhat boosts my mood,,,Rarely,,,"No, it helps reduce my stress",,,Sometimes,,,I tend to avoid or ignore negative content,,,,,I disagree,,,I agree,,,I disagree,,,Neutral,,,I agree,,
